order_id,order_date,order_date_2,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2
31293,8/6/2018,6-Aug-18,0,0,15,1.85,PR14,,PR03,,NA
31294,8/6/2018,6-Aug-18,0,0,2,8.9,PR14,,PR03,,NA
31295,8/6/2018,6-Aug-18,0,0,1,15.9,PR05,low,PR03,,NA
31296,8/6/2018,6-Aug-18,0,0,17,7.5,PR14,,PR03,,NA
31297,8/6/2018,6-Aug-18,0,0,5,37.9,PR14,,PR03,,NA
31298,8/6/2018,6-Aug-18,0,0,7,8.5,PR14,,PR03,,NA
31299,8/6/2018,6-Aug-18,0,0,1,9.45,PR14,,PR03,,NA
31300,8/6/2018,6-Aug-18,2,6.3,8,3.4,PR14,,PR03,,NA
31301,8/6/2018,6-Aug-18,0,0,227,,PR14,,PR03,,NA
31302,8/6/2018,6-Aug-18,0,0,5,6.95,PR14,,PR03,,NA
31303,8/6/2018,6-Aug-18,0,0,20,11.5,PR14,,PR03,,NA
31304,8/6/2018,6-Aug-18,1,3.81,7,4.5,PR14,,PR03,,NA
31305,8/6/2018,6-Aug-18,0,0,5,8,PR14,,PR03,,NA
31306,8/6/2018,6-Aug-18,0,0,9,8.75,PR14,,PR03,,NA
31307,8/6/2018,6-Aug-18,0,0,19,6.95,PR14,,PR03,,NA
31308,8/6/2018,6-Aug-18,0,0,4,6.45,PR14,,PR03,,NA
31309,8/6/2018,6-Aug-18,1,4.07,12,4.4,PR10,verylow,PR03,,NA
31310,8/6/2018,6-Aug-18,0,0,3,10.6,PR14,,PR03,,NA
31311,8/6/2018,6-Aug-18,0,0,12,2.25,PR14,,PR03,,NA
31312,8/6/2018,6-Aug-18,0,0,2,16.9,PR06,verylow,PR03,,NA
31313,8/6/2018,6-Aug-18,0,0,38,,PR14,,PR03,,NA
31314,8/6/2018,6-Aug-18,0,0,18,1.25,PR14,,PR03,,NA
31315,8/6/2018,6-Aug-18,0,0,6,3.4,PR14,,PR03,,NA
31316,8/6/2018,6-Aug-18,0,0,5,19.95,PR14,,PR03,,NA
31317,8/6/2018,6-Aug-18,1,3.19,48,3.45,PR03,verylow,PR03,,NA
31318,8/6/2018,6-Aug-18,2,18.22,19,10.75,PR14,,PR03,,NA
31319,8/6/2018,6-Aug-18,0,0,9,12.95,PR14,,PR03,,NA
31320,8/6/2018,6-Aug-18,0,0,16,2.75,PR14,,PR03,,NA
31321,8/6/2018,6-Aug-18,0,0,6,6.95,PR14,,PR03,,NA
31322,8/6/2018,6-Aug-18,0,0,13,3.95,PR14,,PR03,,NA
31323,8/6/2018,6-Aug-18,0,0,2,2.9,PR14,,PR03,,NA
31324,8/6/2018,6-Aug-18,0,0,4,32.9,PR14,,PR03,,NA
31325,8/6/2018,6-Aug-18,1,3.61,23,3.9,PR14,,PR03,,NA
31326,8/6/2018,6-Aug-18,0,0,8,37.9,PR14,,PR03,,NA
31327,8/6/2018,6-Aug-18,0,0,27,5.75,PR05,moderate,PR03,,NA
31328,8/6/2018,6-Aug-18,0,0,33,1,PR14,,PR03,,NA
31329,8/6/2018,6-Aug-18,0,0,12,5.5,PR14,,PR03,,NA
31330,8/6/2018,6-Aug-18,0,0,4,,PR14,,PR03,,NA
31331,8/6/2018,6-Aug-18,0,0,23,1.75,PR14,,PR03,,NA
31332,8/6/2018,6-Aug-18,0,0,24,4.75,PR10,verylow,PR03,,NA
31333,8/6/2018,6-Aug-18,0,0,3,49.9,PR14,,PR03,,NA
31334,8/6/2018,6-Aug-18,5,3.01,11,0.65,PR14,,PR03,,NA
31335,8/6/2018,6-Aug-18,0,0,4,26.95,PR14,,PR03,,NA
31336,8/6/2018,6-Aug-18,0,0,8,4.35,PR14,,PR03,,NA
31337,8/6/2018,6-Aug-18,0,0,7,4.9,PR14,,PR03,,NA
31338,8/6/2018,6-Aug-18,1,0.93,2,1,PR14,,PR03,,NA
31339,8/6/2018,6-Aug-18,2,2.31,8,1.25,PR14,,PR03,,NA
31340,8/6/2018,6-Aug-18,0,0,18,1.25,PR14,,PR03,,NA
31341,8/6/2018,6-Aug-18,0,0,4,6.75,PR10,moderate,PR03,,NA
31342,8/6/2018,6-Aug-18,0,0,3,119.99,PR14,,PR03,,NA
31343,8/6/2018,6-Aug-18,0,0,12,4.95,PR03,verylow,PR03,,NA
31344,8/6/2018,6-Aug-18,0,0,8,13.5,PR14,,PR03,,NA
31345,8/6/2018,6-Aug-18,0,0,9,5,PR14,,PR03,,NA
31346,8/6/2018,6-Aug-18,0,0,6,11.9,PR14,,PR03,,NA
31347,8/6/2018,6-Aug-18,0,0,23,1.15,PR14,,PR03,,NA
31348,8/6/2018,6-Aug-18,0,0,22,8.75,PR14,,PR03,,NA
31349,8/6/2018,6-Aug-18,0,0,12,5.5,PR14,,PR03,,NA
31350,8/6/2018,6-Aug-18,0,0,19,1.25,PR14,,PR03,,NA
31351,8/6/2018,6-Aug-18,0,0,4,16.9,PR14,,PR03,,NA
31352,8/6/2018,6-Aug-18,0,0,4,16.9,PR14,,PR03,,NA
31353,8/6/2018,6-Aug-18,0,0,19,1.95,PR14,,PR03,,NA
31354,8/6/2018,6-Aug-18,0,0,7,12.95,PR05,low,PR03,,NA
31355,8/6/2018,6-Aug-18,1,42.29,9,49.9,PR03,verylow,PR03,,NA
31356,8/7/2018,7-Aug-18,0,0,5,5.75,PR14,,PR03,,NA
31357,8/7/2018,7-Aug-18,4,8.33,14,2.25,PR14,,PR03,,NA
31358,8/7/2018,7-Aug-18,0,0,7,11.5,PR14,,PR03,,NA
31359,8/7/2018,7-Aug-18,0,0,24,6.5,PR14,,PR03,,NA
31360,8/7/2018,7-Aug-18,0,0,2,9.9,PR14,,PR03,,NA
31361,8/7/2018,7-Aug-18,0,0,12,24.9,PR14,,PR03,,NA
31362,8/7/2018,7-Aug-18,0,0,5,19.95,PR14,,PR03,,NA
31363,8/7/2018,7-Aug-18,0,0,22,6.75,PR14,,PR03,,NA
31364,8/7/2018,7-Aug-18,7,22.36,13,3.45,PR03,verylow,PR03,,NA
31365,8/7/2018,7-Aug-18,0,0,6,6.5,PR14,,PR03,,NA
31366,8/7/2018,7-Aug-18,0,0,17,3.5,PR14,,PR03,,NA
31367,8/7/2018,7-Aug-18,0,0,1,49.9,PR10,verylow,PR03,,NA
31368,8/7/2018,7-Aug-18,0,0,9,10.45,PR14,,PR03,,NA
31369,8/7/2018,7-Aug-18,0,0,18,4.95,PR03,verylow,PR03,,NA
31370,8/7/2018,7-Aug-18,0,0,3,15.95,PR14,,PR03,,NA
31371,8/7/2018,7-Aug-18,1,8.39,21,15.5,PR10,high,PR03,,NA
31372,8/7/2018,7-Aug-18,0,0,8,43.9,PR14,,PR03,,NA
31373,8/7/2018,7-Aug-18,0,0,4,29.95,PR05,low,PR03,,NA
31374,8/7/2018,7-Aug-18,0,0,1,12,PR14,,PR03,,NA
31375,8/7/2018,7-Aug-18,2,63.14,13,37.25,PR14,,PR03,,NA
31376,8/7/2018,7-Aug-18,0,0,6,1.95,PR14,,PR03,,NA
31377,8/7/2018,7-Aug-18,0,0,5,,PR14,,PR03,,NA
31378,8/7/2018,7-Aug-18,0,0,3,6.45,PR14,,PR03,,NA
31379,8/7/2018,7-Aug-18,0,0,13,4.9,PR14,,PR03,,NA
31380,8/7/2018,7-Aug-18,0,0,8,51.5,PR05,moderate,PR03,,NA
31381,8/7/2018,7-Aug-18,0,0,106,7.5,PR14,,PR03,,NA
31382,8/7/2018,7-Aug-18,0,0,15,1.25,PR14,,PR03,,NA
31383,8/7/2018,7-Aug-18,4,4.63,15,1.25,PR14,,PR03,,NA
31384,8/7/2018,7-Aug-18,0,0,5,35.95,PR14,,PR03,,NA
31385,8/7/2018,7-Aug-18,0,0,4,,PR14,,PR03,,NA
31386,8/7/2018,7-Aug-18,0,0,2,6.9,PR14,,PR03,,NA
31387,8/7/2018,7-Aug-18,0,0,10,11.5,PR14,,PR03,,NA
31388,8/7/2018,7-Aug-18,0,0,1,4.15,PR14,,PR03,,NA
31389,8/7/2018,7-Aug-18,0,0,3,12,PR14,,PR03,,NA
31390,8/7/2018,7-Aug-18,0,0,5,37.9,PR14,,PR03,,NA
31391,8/7/2018,7-Aug-18,0,0,9,7.25,PR14,,PR03,,NA
31392,8/7/2018,7-Aug-18,0,0,2,74.9,PR14,,PR03,,NA
31393,8/7/2018,7-Aug-18,1,2.31,31,2.5,PR17,veryhigh,PR03,,NA
31394,8/7/2018,7-Aug-18,1,2.69,11,2.9,PR14,,PR03,,NA
31395,8/7/2018,7-Aug-18,0,0,46,1.25,PR14,,PR03,,NA
31396,8/7/2018,7-Aug-18,0,0,2,3.95,PR14,,PR03,,NA
31397,8/7/2018,7-Aug-18,0,0,6,2.45,PR14,,PR03,,NA
31398,8/7/2018,7-Aug-18,0,0,5,19.9,PR14,,PR03,,NA
31399,8/7/2018,7-Aug-18,0,0,7,6.5,PR14,,PR03,,NA
31400,8/7/2018,7-Aug-18,0,0,11,12.95,PR14,,PR03,,NA
31401,8/7/2018,7-Aug-18,0,0,3,7.75,PR14,,PR03,,NA
31402,8/7/2018,7-Aug-18,0,0,8,15,PR14,,PR03,,NA
31403,8/7/2018,7-Aug-18,1,8.29,12,8.95,PR14,,PR03,,NA
31404,8/7/2018,7-Aug-18,0,0,10,3.75,PR14,,PR03,,NA
31405,8/7/2018,7-Aug-18,0,0,5,34.95,PR05,low,PR03,,NA
31406,8/7/2018,7-Aug-18,0,0,11,2.5,PR17,veryhigh,PR03,,NA
31407,8/7/2018,7-Aug-18,0,0,2,,PR14,,PR03,,NA
31408,8/7/2018,7-Aug-18,3,35.97,3,12.95,PR14,,PR03,,NA
31409,8/7/2018,7-Aug-18,1,2.27,32,2.45,PR14,,PR03,,NA
31410,8/7/2018,7-Aug-18,0,0,12,1.85,PR14,,PR03,,NA
31411,8/7/2018,7-Aug-18,0,0,3,8.95,PR14,,PR03,,NA
31412,8/7/2018,7-Aug-18,16,17.04,65,1.15,PR14,,PR03,,NA
31413,8/7/2018,7-Aug-18,0,0,1,3.95,PR14,,PR03,,NA
31414,8/7/2018,7-Aug-18,0,0,9,6.75,PR10,moderate,PR03,,NA
31415,8/7/2018,7-Aug-18,0,0,20,9.9,PR14,,PR03,,NA
31416,8/7/2018,7-Aug-18,0,0,6,2.5,PR14,,PR03,,NA
31417,8/7/2018,7-Aug-18,1,13.14,3,15.5,PR10,high,PR03,,NA
31418,8/7/2018,7-Aug-18,0,0,21,9,PR14,,PR03,,NA
31419,8/7/2018,7-Aug-18,0,0,10,12.95,PR14,,PR03,,NA
31420,8/8/2018,8-Aug-18,0,0,3,6.45,PR14,,PR03,,NA
31421,8/8/2018,8-Aug-18,1,10.09,2,10.9,PR14,,PR03,,NA
31422,8/8/2018,8-Aug-18,0,0,12,3.5,PR14,,PR03,,NA
31423,8/8/2018,8-Aug-18,1,21.1,18,24.9,PR14,,PR03,,NA
31424,8/8/2018,8-Aug-18,0,0,43,8.25,PR14,,PR03,,NA
31425,8/8/2018,8-Aug-18,0,0,5,1.95,PR14,,PR03,,NA
31426,8/8/2018,8-Aug-18,0,0,2,12.95,PR14,,PR03,,NA
31427,8/8/2018,8-Aug-18,0,0,17,2.5,PR14,,PR03,,NA
31428,8/8/2018,8-Aug-18,0,0,4,49.9,PR03,verylow,PR03,,NA
31429,8/8/2018,8-Aug-18,0,0,12,0.75,PR14,,PR03,,NA
31430,8/8/2018,8-Aug-18,0,0,6,1.25,PR14,,PR03,,NA
31431,8/8/2018,8-Aug-18,0,0,24,1.25,PR14,,PR03,,NA
31432,8/8/2018,8-Aug-18,0,0,7,11.95,PR14,,PR03,,NA
31433,8/8/2018,8-Aug-18,0,0,2,13.5,PR14,,PR03,,NA
31434,8/8/2018,8-Aug-18,4,2.78,17,,PR14,,PR03,,NA
31435,8/8/2018,8-Aug-18,0,0,9,1.8,PR14,,PR03,,NA
31436,8/8/2018,8-Aug-18,0,0,9,7.25,PR14,,PR03,,NA
31437,8/8/2018,8-Aug-18,0,0,9,3.75,PR14,,PR03,,NA
31438,8/8/2018,8-Aug-18,0,0,2,,PR14,,PR03,,NA
31439,8/8/2018,8-Aug-18,0,0,2,,PR14,,PR03,,NA
31440,8/8/2018,8-Aug-18,0,0,1,6.9,PR14,,PR03,,NA
31441,8/8/2018,8-Aug-18,0,0,1,44.99,PR14,,PR03,,NA
31442,8/8/2018,8-Aug-18,1,6.99,8,7.55,PR14,,PR03,,NA
31443,8/8/2018,8-Aug-18,0,0,10,24.9,PR14,,PR03,,NA
31444,8/8/2018,8-Aug-18,3,20.97,18,7.55,PR14,,PR03,,NA
31445,8/8/2018,8-Aug-18,0,0,3,5.5,PR14,,PR03,,NA
31446,8/8/2018,8-Aug-18,0,0,30,1.9,PR14,,PR03,,NA
31447,8/8/2018,8-Aug-18,0,0,41,1.25,PR14,,PR03,,NA
31448,8/8/2018,8-Aug-18,0,0,9,,PR14,,PR03,,NA
31449,8/8/2018,8-Aug-18,1,1.62,34,1.75,PR14,,PR03,,NA
31450,8/8/2018,8-Aug-18,12,5.56,82,0.5,PR14,,PR03,,NA
31451,8/8/2018,8-Aug-18,0,0,2,2.25,PR14,,PR03,,NA
31452,8/8/2018,8-Aug-18,0,0,98,7.5,PR14,,PR03,,NA
31453,8/8/2018,8-Aug-18,0,0,14,3.95,PR14,,PR03,,NA
31454,8/8/2018,8-Aug-18,1,5.9,5,5.9,PR14,,PR03,,NA
31455,8/8/2018,8-Aug-18,1,1.16,27,1.25,PR14,,PR03,,NA
31456,8/8/2018,8-Aug-18,0,0,8,1.85,PR14,,PR03,,NA
31457,8/8/2018,8-Aug-18,0,0,7,8.5,PR14,,PR03,,NA
31458,8/8/2018,8-Aug-18,0,0,1,12.95,PR14,,PR03,,NA
31459,8/8/2018,8-Aug-18,0,0,3,19.9,PR14,,PR03,,NA
31460,8/8/2018,8-Aug-18,0,0,6,24.95,PR14,,PR03,,NA
31461,8/8/2018,8-Aug-18,0,0,3,17.9,PR14,,PR03,,NA
31462,8/8/2018,8-Aug-18,0,0,22,2.5,PR14,,PR03,,NA
31463,8/8/2018,8-Aug-18,0,0,9,78.9,PR05,moderate,PR03,,NA
31464,8/8/2018,8-Aug-18,0,0,6,25.9,PR14,,PR03,,NA
31465,8/8/2018,8-Aug-18,0,0,19,4.05,PR14,,PR03,,NA
31466,8/8/2018,8-Aug-18,3,30.25,13,11.9,PR14,,PR03,,NA
31467,8/8/2018,8-Aug-18,0,0,2,0.75,PR14,,PR03,,NA
31468,8/8/2018,8-Aug-18,0,0,4,,PR14,,PR03,,NA
31469,8/8/2018,8-Aug-18,0,0,22,,PR14,,PR03,,NA
31470,8/8/2018,8-Aug-18,0,0,10,19.5,PR14,,PR03,,NA
31471,8/8/2018,8-Aug-18,0,0,2,49.9,PR10,verylow,PR03,,NA
31472,8/8/2018,8-Aug-18,0,0,6,12.95,PR14,,PR03,,NA
31473,8/8/2018,8-Aug-18,0,0,3,8.9,PR14,,PR03,,NA
31474,8/8/2018,8-Aug-18,0,0,1,11.9,PR14,,PR03,,NA
31475,8/8/2018,8-Aug-18,0,0,25,13.5,PR14,,PR03,,NA
31476,8/8/2018,8-Aug-18,2,6.39,66,3.45,PR03,verylow,PR03,,NA
31477,8/8/2018,8-Aug-18,0,0,4,3.75,PR14,,PR03,,NA
31478,8/8/2018,8-Aug-18,1,2.55,22,3.5,PR10,low,PR03,,NA
31479,8/8/2018,8-Aug-18,0,0,1,139.95,PR14,,PR03,,NA
31480,8/8/2018,8-Aug-18,5,6.9,23,1.49,PR14,,PR03,,NA
31481,8/8/2018,8-Aug-18,0,0,4,4.5,PR14,,PR03,,NA
31482,8/8/2018,8-Aug-18,0,0,9,24.9,PR14,,PR03,,NA
31483,8/8/2018,8-Aug-18,0,0,19,4.75,PR10,verylow,PR03,,NA
31484,8/8/2018,8-Aug-18,2,24,8,12,PR14,,PR03,,NA
31485,8/8/2018,8-Aug-18,0,0,23,11.95,PR14,,PR03,,NA
31486,8/8/2018,8-Aug-18,0,0,7,5.75,PR14,,PR03,,NA
31487,8/8/2018,8-Aug-18,0,0,19,14.9,PR14,,PR03,,NA
31488,8/8/2018,8-Aug-18,0,0,21,51.5,PR05,moderate,PR03,,NA
31489,8/8/2018,8-Aug-18,0,0,3,,PR14,,PR03,,NA
31490,8/8/2018,8-Aug-18,0,0,3,6.9,PR14,,PR03,,NA
31491,8/8/2018,8-Aug-18,0,0,12,,PR14,,PR03,,NA
31492,8/8/2018,8-Aug-18,0,0,1,0.65,PR14,,PR03,,NA
31493,8/8/2018,8-Aug-18,0,0,3,8,PR14,,PR03,,NA
31494,8/9/2018,9-Aug-18,7,22.36,172,3.45,PR03,verylow,PR03,,NA
31495,8/9/2018,9-Aug-18,1,0.93,3,1,PR14,,PR03,,NA
31496,8/9/2018,9-Aug-18,0,0,11,6,PR14,,PR03,,NA
31497,8/9/2018,9-Aug-18,0,0,4,3.75,PR14,,PR03,,NA
31498,8/9/2018,9-Aug-18,2,26.95,6,15.9,PR14,,PR03,,NA
31499,8/9/2018,9-Aug-18,0,0,17,8.95,PR14,,PR03,,NA
31500,8/9/2018,9-Aug-18,0,0,16,1,PR14,,PR03,,NA
31501,8/9/2018,9-Aug-18,0,0,3,49.9,PR14,,PR03,,NA
31502,8/9/2018,9-Aug-18,0,0,8,6.75,PR10,moderate,PR03,,NA
31503,8/9/2018,9-Aug-18,0,0,12,35.95,PR14,,PR03,,NA
31504,8/9/2018,9-Aug-18,0,0,17,6.45,PR14,,PR03,,NA
31505,8/9/2018,9-Aug-18,0,0,1,3.45,PR03,verylow,PR03,,NA
31506,8/9/2018,9-Aug-18,0,0,14,14.9,PR14,,PR03,,NA
31507,8/9/2018,9-Aug-18,0,0,3,9.9,PR14,,PR03,,NA
31508,8/9/2018,9-Aug-18,0,0,10,9.9,PR14,,PR03,,NA
31509,8/9/2018,9-Aug-18,0,0,12,7.75,PR14,,PR03,,NA
31510,8/9/2018,9-Aug-18,0,0,59,11.9,PR14,,PR03,,NA
31511,8/9/2018,9-Aug-18,0,0,50,1.15,PR14,,PR03,,NA
31512,8/9/2018,9-Aug-18,0,0,3,12.9,PR14,,PR03,,NA
31513,8/9/2018,9-Aug-18,0,0,17,8.5,PR14,,PR03,,NA
31514,8/9/2018,9-Aug-18,0,0,2,,PR14,,PR03,,NA
31515,8/9/2018,9-Aug-18,0,0,5,1.25,PR14,,PR03,,NA
31516,8/9/2018,9-Aug-18,0,0,1,13.5,PR14,,PR03,,NA
31517,8/9/2018,9-Aug-18,0,0,4,15.9,PR10,verylow,PR03,,NA
31518,8/9/2018,9-Aug-18,1,42.29,8,49.9,PR03,verylow,PR03,,NA
31519,8/9/2018,9-Aug-18,0,0,12,8.95,PR14,,PR03,,NA
31520,8/9/2018,9-Aug-18,1,2.27,10,2.45,PR14,,PR03,,NA
31521,8/9/2018,9-Aug-18,0,0,8,7.55,PR14,,PR03,,NA
31522,8/9/2018,9-Aug-18,1,10.97,4,12.95,PR14,,PR03,,NA
31523,8/9/2018,9-Aug-18,0,0,9,6.75,PR10,moderate,PR03,,NA
31524,8/9/2018,9-Aug-18,1,1.71,11,1.85,PR14,,PR03,,NA
31525,8/9/2018,9-Aug-18,0,0,16,13.9,PR14,,PR03,,NA
31526,8/9/2018,9-Aug-18,0,0,3,29.9,PR14,,PR03,,NA
31527,8/9/2018,9-Aug-18,0,0,43,1.85,PR14,,PR03,,NA
31528,8/9/2018,9-Aug-18,0,0,20,1.25,PR14,,PR03,,NA
31529,8/9/2018,9-Aug-18,0,0,3,,PR14,,PR03,,NA
31530,8/9/2018,9-Aug-18,0,0,32,2.5,PR14,,PR03,,NA
31531,8/9/2018,9-Aug-18,2,2.13,67,1.15,PR14,,PR03,,NA
31532,8/9/2018,9-Aug-18,0,0,3,8,PR14,,PR03,,NA
31533,8/9/2018,9-Aug-18,0,0,2,8,PR14,,PR03,,NA
31534,8/9/2018,9-Aug-18,0,0,1,13.5,PR14,,PR03,,NA
31535,8/9/2018,9-Aug-18,0,0,20,1.85,PR14,,PR03,,NA
31536,8/9/2018,9-Aug-18,0,0,25,9.5,PR14,,PR03,,NA
31537,8/9/2018,9-Aug-18,9,99.58,14,11.95,PR14,,PR03,,NA
31538,8/9/2018,9-Aug-18,0,0,9,14.9,PR05,low,PR03,,NA
31539,8/9/2018,9-Aug-18,0,0,52,4.4,PR10,verylow,PR03,,NA
31540,8/9/2018,9-Aug-18,0,0,98,7.5,PR14,,PR03,,NA
31541,8/9/2018,9-Aug-18,0,0,5,13.5,PR14,,PR03,,NA
31542,8/9/2018,9-Aug-18,0,0,1,1.25,PR14,,PR03,,NA
31543,8/9/2018,9-Aug-18,0,0,24,1.85,PR14,,PR03,,NA
31544,8/9/2018,9-Aug-18,0,0,11,10.95,PR14,,PR03,,NA
31545,8/9/2018,9-Aug-18,0,0,13,14.9,PR14,,PR03,,NA
31546,8/9/2018,9-Aug-18,0,0,10,49.9,PR14,,PR03,,NA
31547,8/9/2018,9-Aug-18,0,0,26,15.9,PR10,verylow,PR03,,NA
31548,8/9/2018,9-Aug-18,0,0,23,1.15,PR14,,PR03,,NA
31549,8/9/2018,9-Aug-18,0,0,16,2.75,PR14,,PR03,,NA
31550,8/9/2018,9-Aug-18,4,24,56,6,PR14,,PR03,,NA
31551,8/9/2018,9-Aug-18,0,0,72,2.45,PR14,,PR03,,NA
31552,8/9/2018,9-Aug-18,0,0,6,9,PR14,,PR03,,NA
31553,8/9/2018,9-Aug-18,0,0,2,,PR14,,PR03,,NA
31554,8/9/2018,9-Aug-18,23,24.49,22,1.15,PR14,,PR03,,NA
31555,8/9/2018,9-Aug-18,0,0,5,2.9,PR14,,PR03,,NA
31556,8/9/2018,9-Aug-18,3,4.58,45,1.95,PR06,low,PR03,,NA
31557,8/9/2018,9-Aug-18,0,0,8,64.9,PR14,,PR03,,NA
31558,8/9/2018,9-Aug-18,0,0,22,1.25,PR14,,PR03,,NA
31559,8/10/2018,10-Aug-18,1,15.96,7,26.9,PR05,moderate,PR03,,NA
31560,8/10/2018,10-Aug-18,0,0,4,23.95,PR14,,PR03,,NA
31561,8/10/2018,10-Aug-18,0,0,11,5.95,PR14,,PR03,,NA
31562,8/10/2018,10-Aug-18,0,0,45,8.5,PR14,,PR03,,NA
31563,8/10/2018,10-Aug-18,0,0,13,7.9,PR14,,PR03,,NA
31564,8/10/2018,10-Aug-18,0,0,7,19.5,PR14,,PR03,,NA
31565,8/10/2018,10-Aug-18,0,0,11,3.9,PR14,,PR03,,NA
31566,8/10/2018,10-Aug-18,1,2.18,17,2.35,PR14,,PR03,,NA
31567,8/10/2018,10-Aug-18,0,0,9,12.5,PR14,,PR03,,NA
31568,8/10/2018,10-Aug-18,0,0,12,3.9,PR14,,PR03,,NA
31569,8/10/2018,10-Aug-18,0,0,17,4,PR14,,PR03,,NA
31570,8/10/2018,10-Aug-18,0,0,12,3.95,PR14,,PR03,,NA
31571,8/10/2018,10-Aug-18,0,0,7,12.9,PR03,verylow,PR03,,NA
31572,8/10/2018,10-Aug-18,0,0,10,51.5,PR05,moderate,PR03,,NA
31573,8/10/2018,10-Aug-18,0,0,8,6.95,PR14,,PR03,,NA
31574,8/10/2018,10-Aug-18,0,0,12,,PR14,,PR03,,NA
31575,8/10/2018,10-Aug-18,0,0,2,16.9,PR14,,PR03,,NA
31576,8/10/2018,10-Aug-18,0,0,15,6.95,PR14,,PR03,,NA
31577,8/10/2018,10-Aug-18,1,0.6,30,0.65,PR14,,PR03,,NA
31578,8/10/2018,10-Aug-18,0,0,9,18.9,PR14,,PR03,,NA
31579,8/10/2018,10-Aug-18,0,0,8,15.5,PR10,high,PR03,,NA
31580,8/10/2018,10-Aug-18,0,0,2,10.95,PR14,,PR03,,NA
31581,8/10/2018,10-Aug-18,0,0,12,15,PR14,,PR03,,NA
31582,8/10/2018,10-Aug-18,0,0,1,17.9,PR14,,PR03,,NA
31583,8/10/2018,10-Aug-18,1,9.28,2,10.95,PR14,,PR03,,NA
31584,8/10/2018,10-Aug-18,0,0,2,0.75,PR14,,PR03,,NA
31585,8/10/2018,10-Aug-18,0,0,5,29.95,PR14,,PR03,,NA
31586,8/10/2018,10-Aug-18,0,0,11,39.9,PR14,,PR03,,NA
31587,8/10/2018,10-Aug-18,0,0,14,6,PR14,,PR03,,NA
31588,8/10/2018,10-Aug-18,0,0,5,12.5,PR14,,PR03,,NA
31589,8/10/2018,10-Aug-18,0,0,6,13.9,PR14,,PR03,,NA
31590,8/10/2018,10-Aug-18,0,0,11,19.5,PR14,,PR03,,NA
31591,8/10/2018,10-Aug-18,0,0,12,8.95,PR14,,PR03,,NA
31592,8/10/2018,10-Aug-18,0,0,5,6.95,PR14,,PR03,,NA
31593,8/10/2018,10-Aug-18,0,0,11,14.9,PR05,low,PR03,,NA
31594,8/10/2018,10-Aug-18,0,0,3,8,PR14,,PR03,,NA
31595,8/10/2018,10-Aug-18,0,0,9,7.5,PR14,,PR03,,NA
31596,8/10/2018,10-Aug-18,0,0,5,2.35,PR14,,PR03,,NA
31597,8/10/2018,10-Aug-18,0,0,18,1,PR11,verylow,PR03,,NA
31598,8/10/2018,10-Aug-18,0,0,21,3.95,PR14,,PR03,,NA
31599,8/10/2018,10-Aug-18,0,0,7,12,PR14,,PR03,,NA
31600,8/10/2018,10-Aug-18,0,0,8,0.65,PR14,,PR03,,NA
31601,8/10/2018,10-Aug-18,0,0,2,26.5,PR14,,PR03,,NA
31602,8/10/2018,10-Aug-18,1,9.81,2,10.6,PR14,,PR03,,NA
31603,8/10/2018,10-Aug-18,1,2.27,32,2.45,PR14,,PR03,,NA
31604,8/10/2018,10-Aug-18,2,1.85,372,1,PR11,verylow,PR03,,NA
31605,8/10/2018,10-Aug-18,0,0,12,13.95,PR14,,PR03,,NA
31606,8/10/2018,10-Aug-18,0,0,14,4.95,PR14,,PR03,,NA
31607,8/10/2018,10-Aug-18,0,0,17,,PR14,,PR03,,NA
31608,8/10/2018,10-Aug-18,0,0,4,11.95,PR14,,PR03,,NA
31609,8/10/2018,10-Aug-18,0,0,22,7.5,PR14,,PR03,,NA
31610,8/10/2018,10-Aug-18,0,0,2,8,PR14,,PR03,,NA
31611,8/10/2018,10-Aug-18,0,0,2,10,PR14,,PR03,,NA
31612,8/11/2018,11-Aug-18,2,22.88,2,15.9,PR10,verylow,PR03,,NA
31613,8/11/2018,11-Aug-18,0,0,24,1.25,PR14,,PR03,,NA
31614,8/11/2018,11-Aug-18,0,0,11,1.25,PR14,,PR03,,NA
31615,8/11/2018,11-Aug-18,0,0,3,19.75,PR14,,PR03,,NA
31616,8/11/2018,11-Aug-18,1,1.16,28,1.25,PR14,,PR03,,NA
31617,8/11/2018,11-Aug-18,0,0,19,0.6,PR14,,PR03,,NA
31618,8/11/2018,11-Aug-18,0,0,24,2.75,PR14,,PR03,,NA
31619,8/11/2018,11-Aug-18,0,0,1,2.45,PR14,,PR03,,NA
31620,8/11/2018,11-Aug-18,1,31.57,6,37.25,PR14,,PR03,,NA
31621,8/11/2018,11-Aug-18,0,0,5,5.35,PR14,,PR03,,NA
31622,8/11/2018,11-Aug-18,0,0,2,10,PR14,,PR03,,NA
31623,8/11/2018,11-Aug-18,5,3.47,85,,PR14,,PR03,,NA
31624,8/11/2018,11-Aug-18,0,0,37,3.95,PR14,,PR03,,NA
31625,8/11/2018,11-Aug-18,0,0,12,9.95,PR14,,PR03,,NA
31626,8/11/2018,11-Aug-18,0,0,11,12.95,PR14,,PR03,,NA
31627,8/11/2018,11-Aug-18,0,0,4,4.25,PR14,,PR03,,NA
31628,8/11/2018,11-Aug-18,0,0,7,11.5,PR14,,PR03,,NA
